,Q_verhard,Q_dak,Q_verhard_mean_2,Q_verhard_mean_3,Q_verhard_mean_5,Q_verhard_mean_10,Q_verhard_mean_20,Q_verhard_mean_30,Q_dak_mean_2,Q_dak_mean_3,Q_dak_mean_5,Q_dak_mean_10,Q_dak_mean_20,Q_dak_mean_30,Q_verhard_shift_1,Q_verhard_shift_3,Q_verhard_shift_7,Q_dak_shift_1,Q_dak_shift_3,Q_dak_shift_7
2023-07-02 08:00:00,0.1859999932348729,0.0,0.1773333268860977,0.20344443702035495,0.1744333269695442,0.12478332878400886,0.18798332752970365,0.15300555069309976,0.0,0.0,0.0,0.0,0.0,0.0,0.1686666605373225,0.0909999966621399,0.0693333307902018,0.0,0.0,0.0
2023-07-02 09:00:00,0.2513333241144818,0.0,0.21866665867467733,0.20199999262889237,0.19053332636753728,0.13864999494204927,0.18839999418084824,0.16094999484614372,0.0,0.0,0.0,0.0,0.0,0.0,0.1859999932348729,0.2556666572888694,0.1014999963343144,0.0,0.0,0.0
2023-07-02 10:00:00,0.1269999953607719,0.0,0.1891666597376268,0.18811110423670885,0.19773332610726368,0.1442999947319429,0.15063332783058292,0.16294443920979074,0.0,0.0,0.0,0.0,0.0,0.0,0.2513333241144818,0.1686666605373225,0.021666665871938,0.0,0.0,0.0
2023-07-02 11:00:00,0.2336666581531367,0.0,0.1803333267569543,0.20399999254279677,0.19333332628011715,0.16073332746823638,0.15144166113498317,0.1707333278148953,0.0,0.0,0.0,0.0,0.0,0.0,0.1269999953607719,0.1859999932348729,0.1708333271245162,0.0,0.0,0.0
2023-07-02 12:00:00,0.2166666587193808,0.0,0.22516665843625874,0.19244443741109643,0.20293332591652882,0.17224999370674304,0.16040832747084405,0.1739111054761129,0.0,0.0,0.0,0.0,0.0,0.0,0.2336666581531367,0.2513333241144818,0.0909999966621399,0.0,0.0,0.0
2023-07-02 13:00:00,0.111166662722826,0.0,0.1639166607211034,0.1871666598651145,0.18796665981411942,0.18119999339183185,0.1603499941434712,0.17431666101742954,0.0,0.0,0.0,0.0,0.0,0.0,0.2166666587193808,0.1269999953607719,0.2556666572888694,0.0,0.0,0.0
2023-07-02 14:00:00,0.1434999947746595,0.0,0.12733332874874276,0.1571111054056221,0.16639999394615498,0.17846666015684615,0.15669166094623513,0.17722221646768357,0.0,0.0,0.0,0.0,0.0,0.0,0.111166662722826,0.2336666581531367,0.1686666605373225,0.0,0.0,0.0
2023-07-02 15:00:00,0.1343333284060161,0.0,0.13891666159033783,0.12966666196783386,0.16786666055520383,0.18279999333123378,0.15755832758111266,0.17694443869611462,0.0,0.0,0.0,0.0,0.0,0.0,0.1434999947746595,0.2166666587193808,0.1859999932348729,0.0,0.0,0.0
2023-07-02 16:00:00,0.1696666605149707,0.0,0.1519999944604934,0.14916666123188213,0.15506666102757063,0.1741999936538439,0.15580832764816788,0.17901110528657843,0.0,0.0,0.0,0.0,0.0,0.0,0.1343333284060161,0.111166662722826,0.2513333241144818,0.0,0.0,0.0
2023-07-02 17:00:00,0.0614999979734421,0.0,0.1155833292442064,0.12183332896480964,0.12403332887838289,0.16348332739745586,0.14588332802367715,0.1752055498750674,0.0,0.0,0.0,0.0,0.0,0.0,0.1696666605149707,0.1434999947746595,0.1269999953607719,0.0,0.0,0.0
2023-07-02 18:00:00,0.1969999929269156,0.0,0.12924999545017885,0.1427222171384428,0.14119999491920082,0.16458332736666012,0.14468332807533452,0.18018332747535581,0.0,0.0,0.0,0.0,0.0,0.0,0.0614999979734421,0.1343333284060161,0.2336666581531367,0.0,0.0,0.0
2023-07-02 19:00:00,0.0958333298253517,0.0,0.14641666137613366,0.11811110690856981,0.13166666192933926,0.14903332793774712,0.14384166143989818,0.17527777209981457,0.0,0.0,0.0,0.0,0.0,0.0,0.1969999929269156,0.1696666605149707,0.2166666587193808,0.0,0.0,0.0
2023-07-02 20:00:00,0.2553333240250748,0.0,0.17558332692521325,0.1827222155924474,0.155866661053151,0.16186666080417741,0.15308332776806013,0.15437777215511442,0.0,0.0,0.0,0.0,0.0,0.0,0.0958333298253517,0.0614999979734421,0.111166662722826,0.0,0.0,0.0
2023-07-02 21:00:00,0.0649999976158142,0.0,0.1601666608204445,0.13872221715541358,0.13493332847331968,0.14499999475044517,0.15286666110934075,0.1492944390068038,0.0,0.0,0.0,0.0,0.0,0.0,0.2553333240250748,0.1969999929269156,0.1434999947746595,0.0,0.0,0.0
2023-07-02 22:00:00,0.0984999964634578,0.0,0.08174999703963601,0.13961110603478227,0.14233332817132283,0.13318332852485287,0.15271666111579793,0.1513333278221803,0.0,0.0,0.0,0.0,0.0,0.0,0.0649999976158142,0.0958333298253517,0.1343333284060161,0.0,0.0,0.0
